20
2
14
(-798.169, -984.535, 2001, -0.12766, 0.241135, -789, -1000, -0.755209, 1.87997, -1.16878, 0.200512, 1.37474, 1.83161, -1.14342, 1.00879, 0.00936211, -0.400035, 1.13692, 0.382706, -0.941116, 0.802184, -0.447237, -0.148678, 0.388932, 0.070328, -0.625215, 0.0932368)
(-820.542, -943.739, 2001, -0.177305, 0.319149, -808, -966, -0.380356, 0.32831, 0.534604, -1.76112, 1.57318, 0.440268, 0.446045, -0.217408, -0.571341, -1.03972, -0.174115, 0.573483, -0.170467, -0.310042, -0.514592, 0.46676, 0.525649, 0.611285, -0.662765, 0.0187744)
(-843.796, -886.077, 2001, -0.0992908, 0.453901, -834, -920, 3.52187, -3.0697, -1.14637, -1.27895, 2.5159, 0.759738, 0.0962508, -1.44467, -0.319243, -0.271059, -0.87795, 1.42863, 0.332925, -0.87022, 0.207221, -0.170472, -0.365134, -0.62277, 0.239521, 0.214035)
(-842.345, -826.915, 2001, 0.0212766, 0.35461, -847, -855, 5.3382, 5.17551, 3.20594, 2.08471, -1.82844, -0.803988, -1.16445, -0.0568666, 1.247, 0.126325, -1.19492, 0.437769, -0.638832, -0.329586, 0.263015, 0.186689, -0.742171, -0.323154, 0.0034202, 0.570839)
(-859.746, -785.31, 2001, -0.212766, 0.276596, -845, -805, -0.227313, 0.617357, -0.863809, -0.115535, -0.672486, -2.78095, 0.451448, 0.042571, -0.0183685, 0.037487, -0.589371, -0.00188661, 0.171399, -0.372213, 0.444878, 0.209912, 0.757536, 0.811243, 0.095748, 0.761267)
(-872.746, -740.915, 2001, 0, 0.35461, -876, -765, 4.59213, -1.63024, 5.01375, 1.88507, 0.792105, 0.457237, -0.465578, -1.89942, 1.19611, -0.415259, 0.591786, 0.102543, -0.0816292, -0.188127, -0.790536, -0.534964, -0.279661, 0.712101, 0.629225, -0.196902)
(-884.021, -684.317, 2001, -0.120567, 0.382979, -875, -714, 1.46144, -4.64644, 1.60325, -0.55714, -1.24314, 0.624764, -1.58712, 0.173635, -1.24174, 0.653222, 1.64007, 0.193718, -0.225598, 0.307048, -0.247545, 0.145014, 0.942703, 0.375198, -0.254888, 0.700208)
(-900.014, -630.62, 2001, -0.177305, 0.368794, -891, -659, 6.50203, -4.17555, -1.89431, 0.646384, -1.89983, 1.10676, 0.120489, -0.390056, -1.24327, -0.0922266, -1.2872, 0.569081, -0.370583, 0.796574, 0.74942, 0.613587, -0.962429, 0.0697407, 0.0249513, 0.0488335)
(-920.162, -585.57, 2001, 0.0141844, 0.368794, -915, -606, -9.30573, -8.31456, 2.92959, 2.85719, -2.61623, -1.51499, -1.66964, -1.58866, 1.03588, 0.391428, 1.62286, 0.547443, 1.37447, 0.298552, -0.0099404, 0.259697, 0.360951, -0.380826, -0.213645, 0.0554692)
(-917.12, -532.261, 2001, -0.0992908, 0.304965, -913, -553, 3.70212, 1.28927, 1.0904, -1.36171, 1.36812, -0.713582, 0.91626, -1.62682, 1.56545, 0.989438, 0.577127, 0.70438, 0.304837, -0.330652, 0.131299, 0.27335, 0.372706, -0.0856071, -0.127526, 0.124292)
(-930.669, -492.782, 2001, -0.0992908, 0.276596, -928, -510, 6.93258, 3.55874, 3.69248, -1.34222, 0.194222, -0.994972, -0.453382, 0.846286, -0.715276, 1.23813, -0.199541, -1.35914, 0.0963553, 0.980539, 0.375588, -0.924622, -0.333245, -1.28782, 0.445073, -0.220062)
(-956.676, -453.12, 2001, -0.0992908, 0.276596, -943, -470, 10.272, -3.77306, -0.399804, -1.70845, -0.803036, -0.559152, 0.337227, 0.550521, 1.65422, -0.564259, 0.495297, -0.0638146, 0.809287, -0.406325, 0.572764, 0.480666, 0.0630538, 0.272587, 0.0480227, 0.0215181)
(-964.268, -415.479, 2001, -0.184397, 0.312057, -958, -430, 10.2415, -11.3007, 1.38472, 1.18342, 1.82417, -1.84138, 0.443105, -0.977656, -0.0625469, 1.01427, -0.26539, 0.0159597, -0.833437, -0.535399, 0.110566, -0.463835, -0.517869, -0.144561, 0.271244, -0.164101)
(-991.077, -355.5, 2001, -0.106383, 0.425532, -984, -386, 0.758645, 1.85133, -0.443356, -0.583723, 0.0159748, -2.76951, 0.159344, 0.149931, 0.873689, -0.668976, -0.5898, 0.0915112, -0.897763, -0.153725, 0.29198, -0.0286773, -0.113614, -0.207918, 0.153263, -0.511757)
14
(-985.225, 140.697, 2001, 0.198582, -0.22695, -1000, 158, -1.88973, -1.39842, 0.565731, -0.0623706, 1.72861, -1.10127, -0.575901, -0.69779, 0.611999, -0.793124, -0.0162272, 0.825556, 0.125514, -0.561293, -0.248203, -0.346204, -0.307414, -0.245616, -0.507406, 0.103894)
(-958.014, 106.063, 2001, 0.248227, -0.283688, -972, 126, -5.72195, 0.336691, -0.379091, -2.8286, 1.60051, -1.30843, 0.591461, -0.182715, -0.672864, 0.327219, 0.514373, -0.345705, -0.64911, -0.259472, 0.268425, -0.616975, -0.908527, 0.452303, 0.838201, 0.695946)
(-910.458, 72.831, 2001, 0.35461, -0.134752, -936, 85, 0.320244, -4.33763, 0.523938, -0.0233583, 1.30576, 0.0981018, 2.70082, 0.685644, 0.928851, 0.605149, 0.86506, 0.341096, 0.0357888, 0.243932, 0.988157, 0.60046, -0.358206, -0.602163, 1.0729, 0.19981)
(-860.162, 46.0845, 2001, 0.304965, -0.297872, -885, 66, -5.26776, -1.40722, -0.529614, -0.586225, 0.311211, -0.935888, -0.342623, -1.69589, -0.560906, 0.275014, -0.255971, -0.068455, -0.252415, -0.413902, -0.31134, -0.795639, -0.116285, 0.037185, 0.0751216, -0.391293)
(-823.577, -5.5493, 2001, 0.255319, -0.361702, -842, 24, 0.997967, 6.42174, -3.25412, -2.79909, -0.943716, 0.0926837, 0.875216, 1.18234, 0.362815, -0.183209, 0.0123908, -0.0290054, 0.141714, -0.383612, 0.0586774, -0.73576, -0.451534, -0.206936, -0.720679, -0.231955)
